C7,0.164199993,0.120499998,0.135000005,0.145500004,0.158099994,0.170599997,0.180899993,0.194800004,0.205699995,0.215800002,0.227899998,0.238999993,0.25150001,0.262300014,0.271200001,0.282599986,0.296400011,0.311399996,0.325100005,0.33860001,0.351999998,0.363700002,0.3759,0.388500005,0.400900006,0.411799997,0.423599988,0.434599996,0.445100009,0.454600006,0.463,0.47389999,0.4833,0.493900001,0.49849999,0.5079,0.517499983,0.532199979,0.536599994,0.549099982,0.559400022,0.57069999,0.582899988,0.587000012,0.601499975,0.609000027,0.619000018,0.630400002,0.637099981,0.646200001,0.657999992,0.665400028,0.673500001,0.684400022,0.691299975
C8,0.153899997,0.155200005,0.158899993,0.170499995,0.183500007,0.196099997,0.206499994,0.217199996,0.225799993,0.236900002,0.247199997,0.258100003,0.269800007,0.280000001,0.292199999,0.305200011,0.318899989,0.330599993,0.341199994,0.349099994,0.361400008,0.372099996,0.380699992,0.390399992,0.402399987,0.412299991,0.417600006,0.429199994,0.441399992,0.452300012,0.453700006,0.464399993,0.468899995,0.484499991,0.488299996,0.496899992,0.502300024,0.513400018,0.518000007,0.524999976,0.537699997,0.545599997,0.547200024,0.559700012,0.567600012,0.576200008,0.585600019,0.592499971,0.599799991,0.606400013,0.615400016,0.621699989,0.627399981,0.635100007,0.641799986
C10,0.182699993,0.154100001,0.178299993,0.188800007,0.196700007,0.2086,0.224000007,0.233600006,0.245000005,0.257600009,0.266400009,0.27669999,0.286300004,0.296600014,0.311399996,0.323900014,0.336199999,0.347900003,0.359200001,0.368800014,0.379900008,0.390100002,0.401600003,0.410699993,0.421799988,0.431400001,0.436199993,0.44780001,0.456800014,0.468300015,0.47420001,0.485700011,0.491299987,0.505100012,0.511900008,0.523199975,0.532100022,0.541400015,0.548900008,0.556100011,0.568599999,0.577000022,0.587599993,0.594500005,0.60769999,0.619700015,0.625100017,0.633300006,0.640399992,0.649600029,0.657000005,0.663200021,0.671500027,0.67839998,0.685899973
C11,0.185399994,0.182999998,0.193100005,0.206100002,0.222599998,0.232600003,0.236399993,0.245800003,0.257299989,0.269300014,0.279399991,0.287699997,0.301200002,0.312599987,0.324299991,0.336100012,0.34889999,0.359699994,0.373600006,0.384600013,0.396699995,0.409999996,0.421499997,0.430799991,0.441399992,0.453999996,0.463,0.470999986,0.484200001,0.493999988,0.506900012,0.517400026,0.529699981,0.543900013,0.556500018,0.567300022,0.58069998,0.58920002,0.601000011,0.614700019,0.624199986,0.633899987,0.651000023,0.657199979,0.66960001,0.678200006,0.688600004,0.702600002,0.713,0.719399989,0.725000024,0.734600008,0.737800002,0.746599972,0.750800014
D2,0.156800002,0.167799994,0.168599993,0.181899995,0.198300004,0.200200006,0.208499998,0.219899997,0.230399996,0.2421,0.250099987,0.2579,0.267399997,0.279500008,0.293300003,0.304899991,0.315800011,0.328700006,0.339899987,0.348800004,0.358399987,0.36649999,0.376800001,0.386200011,0.396600008,0.404599994,0.413700014,0.421799988,0.431300014,0.438699991,0.44780001,0.454299986,0.461600006,0.462199986,0.469700009,0.476500005,0.476099998,0.481900007,0.49180001,0.494800001,0.504199982,0.514900029,0.523500025,0.534500003,0.537400007,0.540899992,0.548300028,0.548500001,0.567200005,0.578299999,0.586700022,0.595600009,0.601400018,0.614000022,0.617799997
D4,0.162499994,0.176300004,0.175600007,0.185900003,0.201499999,0.213699996,0.225600004,0.240400001,0.253500015,0.266099989,0.276600003,0.287499994,0.301699996,0.316399992,0.329699993,0.3389,0.34920001,0.358500004,0.370299995,0.381099999,0.39230001,0.404500008,0.41080001,0.419,0.426099986,0.436199993,0.439099997,0.450100005,0.460200012,0.467500001,0.4736,0.487199992,0.49000001,0.504199982,0.510100007,0.524600029,0.530499995,0.540000021,0.550499976,0.555899978,0.570800006,0.577099979,0.586199999,0.603200018,0.611699998,0.609200001,0.629299998,0.641099989,0.652700007,0.658500016,0.662899971,0.671500027,0.676299989,0.685299993,0.698300004
D7,0.196999997,0.129299998,0.138500005,0.153500006,0.167300001,0.181099996,0.194399998,0.206799999,0.212799996,0.224000007,0.233999997,0.246299997,0.259499997,0.268599987,0.280299991,0.293900013,0.310699999,0.324200004,0.335399985,0.344999999,0.3574,0.36680001,0.379900008,0.390700012,0.405699998,0.414200008,0.424600005,0.433400005,0.444000006,0.454100013,0.463499993,0.472000003,0.478899986,0.489399999,0.495999992,0.504299998,0.513199985,0.519699991,0.527400017,0.540199995,0.548200011,0.555700004,0.566900015,0.574699998,0.587000012,0.594299972,0.610800028,0.621399999,0.629999995,0.638100028,0.652199984,0.660399973,0.67049998,0.681699991,0.689199984
D8,0.172000006,0.153200001,0.165099993,0.175099999,0.1866,0.198500007,0.205400005,0.218600005,0.229200006,0.2403,0.2509,0.264299989,0.277200013,0.289900005,0.3028,0.317699999,0.330000013,0.341600001,0.352999985,0.363799989,0.374599993,0.386599988,0.398400009,0.406399995,0.419099987,0.429699987,0.437299997,0.4463,0.456200004,0.468699992,0.473100007,0.485199988,0.483799994,0.499900013,0.507799983,0.516099989,0.523999989,0.533999979,0.541999996,0.548500001,0.560299993,0.566299975,0.572899997,0.581099987,0.588,0.599900007,0.605199993,0.614799976,0.624499977,0.628400028,0.637000024,0.639699996,0.649900019,0.658200026,0.656799972
D10,0.156000003,0.161300004,0.169,0.182300001,0.193100005,0.204400003,0.218700007,0.230000004,0.238800004,0.251300007,0.260600001,0.271400005,0.281599998,0.293199986,0.308099985,0.32069999,0.335500002,0.346599996,0.358099997,0.366600007,0.377700001,0.387600005,0.399199992,0.408399999,0.419200003,0.428499997,0.434100002,0.446099997,0.454600006,0.465700001,0.47240001,0.48300001,0.488900006,0.502399981,0.510900021,0.519599974,0.530300021,0.540300012,0.547200024,0.556500018,0.566399992,0.57190001,0.581799984,0.593299985,0.605400026,0.613200009,0.622699976,0.629199982,0.634000003,0.643000007,0.648199975,0.655600011,0.663600028,0.667100012,0.677600026
D11,0.188600004,0.181400001,0.185800001,0.199300006,0.217099994,0.224900007,0.233600006,0.248500004,0.261299998,0.269300014,0.279799998,0.294,0.303600013,0.313899994,0.323500007,0.334600002,0.344700009,0.358099997,0.368600011,0.378199995,0.389600009,0.398299992,0.409500003,0.417899996,0.428200006,0.43900001,0.445800006,0.456900001,0.462900013,0.473800004,0.481099993,0.4921,0.505800009,0.518400013,0.531599998,0.542500019,0.556999981,0.566399992,0.577799976,0.588,0.595700026,0.609099984,0.6171,0.626800001,0.637600005,0.645900011,0.659200013,0.669499993,0.676500022,0.681699991,0.689499974,0.701499999,0.706900001,0.716400027,0.727699995
E2,0.092100002,0.091799997,0.091700003,0.091499999,0.091499999,0.091499999,0.091600001,0.091600001,0.091700003,0.091799997,0.091799997,0.092,0.092100002,0.092200004,0.092500001,0.092900001,0.093500003,0.094400004,0.095799997,0.097999997,0.101499997,0.106799997,0.115000002,0.126800001,0.137700006,0.149200007,0.158199996,0.164000005,0.170399994,0.175699994,0.182500005,0.192399994,0.198899999,0.208800003,0.221499994,0.231299996,0.239299998,0.2465,0.254700005,0.266200006,0.278899997,0.296299994,0.309599996,0.320199996,0.333200008,0.344300002,0.356599987,0.370299995,0.378600001,0.387600005,0.407900006,0.419499993,0.432599992,0.448199987,0.467099994
E3,0.116400003,0.118000001,0.126499996,0.126499996,0.157399997,0.180299997,0.191200003,0.203600004,0.216999993,0.229900002,0.249599993,0.268000007,0.289499998,0.317000002,0.352200001,0.39410001,0.443699986,0.50120002,0.549099982,0.58890003,0.646499991,0.734799981,0.809700012,0.898400009,0.98089999,1.028399944,1.079399943,1.116999984,1.153599977,1.184800029,1.222499967,1.25,1.26789999,1.280599952,1.293400049,1.314800024,1.331799984,1.348399997,1.367900014,1.373100042,1.374300003,1.381999969,1.373299956,1.37469995,1.371299982,1.389199972,1.410899997,1.405599952,1.405599952,1.399799943,1.359599948,1.333799958,1.32009995,1.322700024,1.32190001
E5,0.175500005,0.183200002,0.194499999,0.208399996,0.2245,0.237800002,0.248699993,0.263099998,0.274500012,0.286000013,0.296099991,0.308400005,0.324200004,0.337399989,0.349000007,0.358399987,0.369100004,0.379299998,0.391499996,0.404700011,0.414499998,0.426600009,0.435699999,0.444000006,0.450700015,0.463099986,0.468199998,0.478500009,0.487500012,0.492900014,0.49849999,0.510500014,0.515100002,0.524299979,0.533200026,0.547399998,0.550599992,0.559400022,0.579900026,0.584999979,0.598200023,0.608699977,0.613900006,0.617299974,0.640799999,0.647400022,0.661899984,0.662899971,0.668600023,0.681800008,0.698700011,0.700100005,0.710399985,0.707599998,0.717700005
E7,0.1083,0.120700002,0.126599997,0.132100001,0.137199998,0.143999994,0.149700001,0.156800002,0.164000005,0.171499997,0.1796,0.187199995,0.195700005,0.204899997,0.214300007,0.223499998,0.232600003,0.241300002,0.253100008,0.264299989,0.274399996,0.28459999,0.295899987,0.304699987,0.313300014,0.322600007,0.331499994,0.340600014,0.348199993,0.356999993,0.3653,0.374000013,0.382099986,0.389800012,0.398499995,0.405800015,0.413599998,0.422899991,0.431800008,0.437999994,0.446399987,0.456900001,0.460200012,0.469999999,0.476999998,0.487699986,0.493200004,0.500100017,0.509800017,0.516799986,0.524500012,0.532100022,0.541199982,0.547299981,0.554700017
E9,0.188800007,0.178399995,0.195299998,0.208199993,0.225299999,0.236000001,0.240899995,0.254200011,0.265199989,0.278100014,0.287800014,0.301200002,0.316000015,0.326400012,0.337399989,0.348500013,0.360599995,0.374599993,0.384600013,0.395000011,0.405600011,0.414499998,0.424600005,0.433999985,0.444000006,0.4542,0.462000012,0.471700013,0.480199993,0.494899988,0.502799988,0.511900008,0.518400013,0.531400025,0.539799988,0.551699996,0.566100001,0.580500007,0.583400011,0.591400027,0.604099989,0.610800028,0.611699998,0.626600027,0.640399992,0.650900006,0.655900002,0.664699972,0.669799984,0.677900016,0.685000002,0.690900028,0.698499978,0.704900026,0.716899991
E11,0.166199997,0.161899999,0.185699999,0.191100001,0.203899994,0.216199994,0.220699996,0.235699996,0.244499996,0.255100012,0.261599988,0.269400001,0.280299991,0.291599989,0.30309999,0.312099993,0.321399987,0.332500011,0.346899986,0.354699999,0.370099992,0.379900008,0.392100006,0.395999998,0.40290001,0.418900013,0.422600001,0.435900003,0.444499999,0.459600002,0.462300003,0.474799991,0.477299988,0.493200004,0.503700018,0.513999999,0.524999976,0.534399986,0.54519999,0.556500018,0.566699982,0.577799976,0.586499989,0.599399984,0.612399995,0.622500002,0.633099973,0.642499983,0.654200017,0.665099978,0.673300028,0.683700025,0.691100001,0.699299991,0.707899988
F2,0.090099998,0.090599999,0.090800002,0.090899996,0.090899996,0.091200002,0.091200002,0.091399997,0.091399997,0.091499999,0.091600001,0.091700003,0.091700003,0.091700003,0.091799997,0.092,0.092,0.092,0.092,0.092100002,0.092200004,0.092200004,0.092299998,0.092399999,0.092500001,0.092600003,0.092500001,0.092600003,0.092699997,0.092900001,0.092900001,0.092799999,0.093000002,0.093099996,0.093500003,0.093800001,0.094400004,0.095200002,0.096699998,0.098700002,0.1017,0.106700003,0.114399999,0.130899996,0.141499996,0.153999999,0.164700001,0.172999993,0.178599998,0.187099993,0.196199998,0.202299997,0.211300001,0.218500003,0.229399994
F3,0.119499996,0.121600002,0.1303,0.133499995,0.161599994,0.175099999,0.186000004,0.196999997,0.209700003,0.225299999,0.240799993,0.263399988,0.285699993,0.312700003,0.34799999,0.389600009,0.438600004,0.499900013,0.555499971,0.604700029,0.629499972,0.700399995,0.763199985,0.834299982,0.898299992,0.964699984,1.02579999,1.097800016,1.13259995,1.19659996,1.187299967,1.212800026,1.234400034,1.255499959,1.270599961,1.289899945,1.306499958,1.326699972,1.347000003,1.367300034,1.373000026,1.374500036,1.376399994,1.376299977,1.381899953,1.389799953,1.395599961,1.392699957,1.370900035,1.395099998,1.387400031,1.416599989,1.422099948,1.408300042,1.392099977
F5,0.174700007,0.179000005,0.194800004,0.205699995,0.225299999,0.233500004,0.243000001,0.256500006,0.270000011,0.284700006,0.295100003,0.308099985,0.323500007,0.337099999,0.34920001,0.359400004,0.372299999,0.387300014,0.398400009,0.406699985,0.415199995,0.424199998,0.435499996,0.442400008,0.453700006,0.462000012,0.47299999,0.485300004,0.492199987,0.505699992,0.512199998,0.524200022,0.533299983,0.543900013,0.554199994,0.56309998,0.575399995,0.588800013,0.593999982,0.599099994,0.615199983,0.623199999,0.627300024,0.645699978,0.653100014,0.660700023,0.664300025,0.677100003,0.682900012,0.691100001,0.699100018,0.709599972,0.712199986,0.720300019,0.728900015
F7,0.117600001,0.119000003,0.124399997,0.132100001,0.139899999,0.145400003,0.152400002,0.160999998,0.166700006,0.175300002,0.181799993,0.190300003,0.199100003,0.207599998,0.214900002,0.225799993,0.2359,0.244599998,0.254599988,0.265100002,0.2755,0.285699993,0.293900013,0.300500005,0.310000002,0.317999989,0.328099996,0.336199999,0.343899995,0.350100011,0.358799994,0.366400003,0.377200007,0.381199986,0.389600009,0.399500012,0.406399995,0.410899997,0.420700014,0.426699996,0.434500009,0.443399996,0.450800002,0.460299999,0.466100007,0.472299993,0.477800012,0.486999989,0.495099992,0.501800001,0.507799983,0.514400005,0.523100019,0.529299974,0.535099983
F9,0.200100005,0.177399993,0.191,0.207100004,0.2236,0.233600006,0.242300004,0.255600005,0.265700012,0.276600003,0.286599994,0.300700009,0.315499991,0.325500011,0.336600006,0.346700013,0.358599991,0.370700002,0.381599993,0.391299993,0.40110001,0.409000009,0.417899996,0.425599992,0.434599996,0.442099988,0.452800006,0.460099995,0.469900012,0.481900007,0.49090001,0.499199986,0.50999999,0.520600021,0.531799972,0.542599976,0.553600013,0.568499982,0.573800027,0.584399998,0.591099977,0.600499988,0.611999989,0.62650001,0.641200006,0.649299979,0.658100009,0.665499985,0.678600013,0.680199981,0.688799977,0.701799989,0.707300007,0.720000029,0.727900028
F11,0.1778,0.169699997,0.176899999,0.194199994,0.200200006,0.212500006,0.222000003,0.2333,0.2403,0.248899996,0.256399989,0.261299998,0.274699986,0.28670001,0.298999995,0.304500014,0.313600004,0.325100005,0.333799988,0.346599996,0.357300013,0.368099988,0.375400007,0.389299989,0.398900002,0.403899997,0.420700014,0.42840001,0.439799994,0.449000001,0.461699992,0.472000003,0.484899998,0.494300008,0.502900004,0.514400005,0.520500004,0.529299974,0.541899979,0.551400006,0.565199971,0.575500011,0.58829999,0.602900028,0.610400021,0.619899988,0.627699971,0.638199985,0.645299971,0.66049999,0.673699975,0.678499997,0.690400004,0.700500011,0.708700001
G2,0.093900003,0.093699999,0.094099998,0.094300002,0.094700001,0.094800003,0.095399998,0.095700003,0.0955,0.095899999,0.095600002,0.096100003,0.096299998,0.096199997,0.096199997,0.095799997,0.095899999,0.096299998,0.096199997,0.0964,0.096299998,0.096299998,0.096699998,0.096900001,0.096500002,0.096799999,0.097499996,0.096900001,0.096799999,0.097000003,0.096900001,0.097400002,0.097499996,0.097900003,0.097499996,0.098200001,0.098300003,0.098099999,0.098800004,0.099399999,0.101099998,0.103,0.106600001,0.111199997,0.117899999,0.1241,0.139200002,0.147200003,0.154499993,0.159999996,0.165399998,0.172399998,0.178100005,0.1866,0.197699994
G3,0.128900006,0.133499995,0.148300007,0.158199996,0.171499997,0.185800001,0.198799998,0.210199997,0.222900003,0.238600001,0.252000004,0.265500009,0.289400011,0.32280001,0.362199992,0.399599999,0.449400008,0.500500023,0.553499997,0.613099992,0.665700018,0.727900028,0.799199998,0.845200002,0.898100019,0.941399992,0.99879998,1.067000031,1.120700002,1.152699947,1.184800029,1.214300036,1.237699986,1.263700008,1.291100025,1.319800019,1.343199968,1.360399961,1.379299998,1.382799983,1.388000011,1.386999965,1.37590003,1.369500041,1.363800049,1.366700053,1.366099954,1.374300003,1.359799981,1.423699975,1.396800041,1.386500001,1.375399947,1.362499952,1.361199975
G5,0.171200007,0.175999999,0.191799998,0.197099999,0.212500006,0.2245,0.236300007,0.246099994,0.2588,0.266099989,0.275700003,0.28580001,0.297300011,0.307500005,0.318100005,0.328500003,0.337399989,0.343899995,0.354499996,0.369599998,0.378800005,0.39199999,0.398600012,0.410299987,0.416200012,0.425999999,0.432900012,0.443899989,0.454100013,0.465600014,0.47299999,0.484400004,0.493999988,0.504100025,0.509599984,0.51910001,0.531000018,0.538200021,0.548600018,0.552600026,0.564800024,0.5722,0.589399993,0.600700021,0.607500017,0.622200012,0.629100025,0.636099994,0.643100023,0.654799998,0.659799993,0.667999983,0.675499976,0.684000015,0.689499974
G7,0.113399997,0.113799997,0.1171,0.124600001,0.133000001,0.140900001,0.148200005,0.155200005,0.163000003,0.170000002,0.176599994,0.184100002,0.192399994,0.200599998,0.2095,0.217600003,0.227300003,0.237900004,0.246800005,0.256199986,0.265500009,0.274899989,0.283699989,0.291599989,0.300599992,0.307900012,0.315899998,0.324800014,0.332599998,0.341800004,0.34920001,0.358500004,0.367399991,0.378100008,0.385600001,0.396200001,0.404300004,0.412900001,0.423200011,0.431800008,0.440800011,0.448300004,0.455500007,0.46329999,0.471500009,0.480399996,0.488499999,0.495999992,0.504100025,0.511399984,0.522000015,0.528699994,0.534799993,0.542699993,0.550800025
G9,0.183699995,0.169599995,0.194000006,0.209700003,0.213499993,0.220400006,0.231399998,0.243200004,0.257499993,0.268700004,0.278400004,0.293099999,0.304899991,0.31400001,0.32249999,0.331400007,0.345499992,0.35769999,0.370400012,0.380400002,0.39289999,0.403800011,0.415499985,0.422899991,0.430200011,0.443199992,0.460799992,0.471500009,0.48179999,0.497399986,0.50940001,0.518000007,0.52670002,0.539900005,0.551900029,0.562699974,0.569700003,0.577600002,0.586700022,0.599699974,0.608099997,0.621900022,0.629899979,0.641200006,0.646399975,0.650200009,0.662800014,0.673799992,0.682900012,0.695299983,0.704200029,0.716400027,0.721000016,0.733500004,0.745500028
G11,0.1655,0.175799996,0.1787,0.192499995,0.207399994,0.217099994,0.231199995,0.235100001,0.241899997,0.249799997,0.253800005,0.264499992,0.271100014,0.282299995,0.291999996,0.299199998,0.309100002,0.315800011,0.327499986,0.341300011,0.350100011,0.365099996,0.372500002,0.383599997,0.395300001,0.408199996,0.412400007,0.424800009,0.434899986,0.450899988,0.464100003,0.476200014,0.48269999,0.495200008,0.500400007,0.510399997,0.523800015,0.547699988,0.559800029,0.571799994,0.578999996,0.592199981,0.602500021,0.632499993,0.638100028,0.640900016,0.6602,0.664699972,0.666000009,0.657999992,0.683499992,0.696699977,0.701099992,0.721700013,0.740499973
